userName,score,at,content
Pengguna Google,5,2026-05-21 15:24:47,semoga tambah baik kedepannya
Pengguna Google,5,2026-05-21 15:24:45,sangat sangat bagus cuma kebanyakan iklan
Pengguna Google,1,2026-05-21 15:10:54,"iklan nya makin gila, masa satu video 20 menitan, iklan bisa lebih dari lima, dan rata rata iklannya 10 detik, makin gak ngotak iklannya"
Pengguna Google,5,2026-05-21 15:04:46,Ima tat .
Pengguna Google,2,2026-05-21 15:04:26,"masa iya uptade terus, padahal baru tadi pagi.lag, padahal sinyal lancar. jengkel bangett."
Pengguna Google,5,2026-05-21 15:03:14,Sangat baik
Pengguna Google,5,2026-05-21 15:02:47,Mantap
Pengguna Google,5,2026-05-21 14:55:13,aku suka banget nonton
Pengguna Google,5,2026-05-21 14:55:10,Mantap
Pengguna Google,5,2026-05-21 14:54:27,saya dapat lebih maju
Pengguna Google,5,2026-05-21 14:54:17,"youtube saya GK bisa dibuka, losusinya donk"
Pengguna Google,5,2026-05-21 14:49:37,subtitlenya terlalu bawah
Pengguna Google,1,2026-05-21 14:48:24,Ga bisa sama sekali
Pengguna Google,5,2026-05-21 14:45:04,videonya tidak bisa dimainkan secara otomatis.
Pengguna Google,4,2026-05-21 14:43:59,informasi itu sangat penting
Pengguna Google,5,2026-05-21 14:39:33,Bagus
Pengguna Google,2,2026-05-21 14:38:51,aplikasi apa ini enggel layar nya gak bisa di putar sama sekali
Pengguna Google,1,2026-05-21 14:34:44,masalah dengan server 400
Pengguna Google,1,2026-05-21 14:32:16,"Minta update setiap hari, gajelas"
Pengguna Google,5,2026-05-21 14:31:15,sangat bagus
Pengguna Google,5,2026-05-21 14:23:18,Baguss
Pengguna Google,5,2026-05-21 14:20:44,bikin bug di hp infinix aku loging eror
Pengguna Google,5,2026-05-21 14:20:05,"keren,kenapa gak bisa youtube."
Pengguna Google,5,2026-05-21 14:17:53,"bagus, tapi ini lagi macet."
Pengguna Google,1,2026-05-21 14:15:26,tidak puas
Pengguna Google,1,2026-05-21 14:05:05,"menyesal gw update youtube, ini bukan upgrade tapi downgrade sama kyak aplikasi lainnya pada downgrade semua bukan upgrade ada lagi satu video bisa muat 3 atau lebih iklannya dan itu semua gk bisa di skip, klo di youtube tv malah tambah parah satu video 6 iklan dan itu semua terpisah. update dari gw belum sampe setengah video muncul iklan gaje terus"
Pengguna Google,5,2026-05-21 14:05:01,bernyanyi
Pengguna Google,5,2026-05-21 14:04:34,apik
Pengguna Google,5,2026-05-21 14:02:16,sangat bagus dan menghibur
Pengguna Google,3,2026-05-21 14:02:00,Bagus
Pengguna Google,1,2026-05-21 14:00:30,dikit dikit verifikasi udah verifikasi di ulangi lagi jelek lah intinya
Pengguna Google,2,2026-05-21 13:57:04,Ga bisa dibuka
Pengguna Google,5,2026-05-21 13:56:25,Aplikasi ini sangatlah berguna
Pengguna Google,5,2026-05-21 13:54:20,trus berkualitas
Pengguna Google,5,2026-05-21 13:49:22,Tidak bisa
Pengguna Google,5,2026-05-21 13:45:32,sangat bagus
Pengguna Google,5,2026-05-21 13:40:54,sangat bagus
Pengguna Google,5,2026-05-21 13:36:23,bagus
Pengguna Google,2,2026-05-21 13:34:21,"too many ads, even online gambling ads, it's a shame"
Pengguna Google,5,2026-05-21 13:31:49,Gila
Pengguna Google,3,2026-05-21 13:27:35,tidakmemuaskan
Pengguna Google,5,2026-05-21 13:20:41,bagus
Pengguna Google,5,2026-05-21 13:17:27,"Aplikasinya bagus, komplit,ada fitur produk jualan, resolusi video komplit hingga 8K, semoga makin berkembang aplikasinya👍👍"
Pengguna Google,5,2026-05-21 13:14:04,baik
Pengguna Google,3,2026-05-21 13:12:12,kenapa sih setiap nonton vidio ada iklan pas di pencet skip vidio yang di tonton jadi ke belah tiga ke gabung sama iklan
Pengguna Google,5,2026-05-21 13:10:17,Ok bagus
Pengguna Google,5,2026-05-21 13:00:00,Sangat baik
Pengguna Google,1,2026-05-21 12:59:39,"apk kikir setiap 5 menit pasti akan ada iklan,mengganggu banget untuk orang yang suka menonton video panjang"
Pengguna Google,5,2026-05-21 12:55:18,👍jadi tidak bosan dan membuat agak pintar
Pengguna Google,5,2026-05-21 12:54:14,Mantap!
Pengguna Google,5,2026-05-21 12:53:31,AWESOME
Pengguna Google,5,2026-05-21 12:51:54,mantap
Pengguna Google,4,2026-05-21 12:50:07,mantap
Pengguna Google,1,2026-05-21 12:48:46,iklan bangsat
Pengguna Google,5,2026-05-21 12:48:20,aplikasi nya bagus banget terimakasih atas udah download aplikasi ini 🙏🏻🙏🏻
Pengguna Google,5,2026-05-21 12:45:35,Mantap
Pengguna Google,1,2026-05-21 12:43:53,"BUG YOUTUBE BUSUK BANGET, BERLANGGANAN MALAH KAYA GINI, DI PLAYLIST URUTAN DARI VIDEO PERTAMA LANGSUNGGGGGG LANGKAH KE VIDEO KETIGA, PADAHAL FITUR ACAK TIDAK AKTIF, WAKTU RESET ULANG ATAU HAPUS CACHE PULIH TAPI TIDAK BERLANSUNG LAMA BUG NYA KEMBALI........."
Pengguna Google,4,2026-05-21 12:42:29,Bagus
Pengguna Google,5,2026-05-21 12:38:21,aman dan mantap
Pengguna Google,5,2026-05-21 12:37:50,bagus
Pengguna Google,5,2026-05-21 12:29:04,Bagus sekali
Pengguna Google,5,2026-05-21 12:28:44,seru
Pengguna Google,2,2026-05-21 12:25:55,nggak bisa update
Pengguna Google,5,2026-05-21 12:22:34,sangat memuaskan
Pengguna Google,5,2026-05-21 12:18:23,bisa melihat konten
Pengguna Google,1,2026-05-21 12:17:13,gak bisa update. aplikasi yutub eror
Pengguna Google,5,2026-05-21 12:14:30,bgus
Pengguna Google,1,2026-05-21 12:11:01,boros kuota nya luar biasa anjir
Pengguna Google,4,2026-05-21 12:08:03,"Iklannya harus dihapus, buat yt premium menjadi gratis, karena membuang uang kita!! sekian terimakasih.."
Pengguna Google,5,2026-05-21 12:07:01,bug babi🥀
Pengguna Google,5,2026-05-21 12:06:54,kimmoci 😘😘
Pengguna Google,1,2026-05-21 12:00:12,iklan suka ga keputer trs bikin eror YouTube
Pengguna Google,5,2026-05-21 11:59:02,bagus
Pengguna Google,2,2026-05-21 11:55:23,Knp saya ga bisa pakai yuotobe
Pengguna Google,5,2026-05-21 11:53:18,Ok
Pengguna Google,1,2026-05-21 11:48:15,admin YouTube tolong iya ini ada bug saat saya sedang menonton video terkadang layar sering error atau kebelah sendiri tanpa alasan dan tolong TOLONG JUGA HAPUS VIDEO AI dah itu saja :D plus JANGAN SERING TAMPILI IKLAN KONDOM TAKUT KALAU ADA ANAK yang nonton dah emang kambing:v
Pengguna Google,5,2026-05-21 11:42:06,sangat puas
Pengguna Google,5,2026-05-21 11:40:22,terbaik
Pengguna Google,2,2026-05-21 11:39:58,karena video nya gak bisa di tonton
Pengguna Google,5,2026-05-21 11:37:07,Mantap
Pengguna Google,5,2026-05-21 11:33:12,tapi tolong tambahkan seperti videonya tuh kayak pantulan cermin
Pengguna Google,5,2026-05-21 11:33:12,mantap
Pengguna Google,5,2026-05-21 11:31:34,bagus ok
Pengguna Google,5,2026-05-21 11:30:50,gogoooo
Pengguna Google,5,2026-05-21 11:25:45,seru
Pengguna Google,5,2026-05-21 11:20:43,Aku mau ini bisa
Pengguna Google,5,2026-05-21 11:15:24,aplikasi bagus
Pengguna Google,5,2026-05-21 11:15:09,bagus sekali
Pengguna Google,1,2026-05-21 11:14:54,iklan udah terlalu berlebihan dan menggangu banget.
Pengguna Google,1,2026-05-21 11:14:29,gw gak tau apa apa tiba-tiba ke pencet uninstall malah jadi aneh
Pengguna Google,1,2026-05-21 11:08:21,Aplikasi youtube tidak bisa di buka
Pengguna Google,5,2026-05-21 11:08:04,tidak bisa
Pengguna Google,5,2026-05-21 11:05:09,bagus mantap
Pengguna Google,5,2026-05-21 10:59:11,ok
Pengguna Google,1,2026-05-21 10:58:59,youtube gak bisa di pakek😒
Pengguna Google,5,2026-05-21 10:58:45,Tolong di perbaiki untuk beberapa fitur entah kenapa banyak bug
Pengguna Google,1,2026-05-21 10:58:14,Sangat jelek
Pengguna Google,5,2026-05-21 10:56:38,sangat cocok untuk bisnis
Pengguna Google,3,2026-05-21 10:56:28,banyak bug
Pengguna Google,1,2026-05-21 10:54:27,kok pas memutuskan video ada suara kek ai dan suara videonya GK ada kenapa
Pengguna Google,2,2026-05-21 10:53:16,"interfacenya sekaranf aneh,.. tombol like, simpan ke playlist, tidak ada di tampilan luar video,.. harus fullscreen video dlu baru bisa like dan tambah ke playlist"
Pengguna Google,4,2026-05-21 10:51:34,tolong di kompitabel dong yt nya d perangkat saya
Pengguna Google,4,2026-05-21 10:49:32,bagus
Pengguna Google,1,2026-05-21 10:48:53,iklannya banyak dan durasinya panjang😭😭😭
Pengguna Google,5,2026-05-21 10:47:32,baik
Pengguna Google,1,2026-05-21 10:46:16,udah di apdet ko balek lagi minta andet
Pengguna Google,5,2026-05-21 10:42:12,aplikasinya sagat membantu kali mau cari apa apa ke You tube aja saya sekarang genten di Youtube alhamdulillah banyak yang like and subscribe
Pengguna Google,5,2026-05-21 10:41:38,borung gacor
Pengguna Google,2,2026-05-21 10:39:19,"habis update ada bug, saat menonton vidio layar hitam doang tapi vidio berjalan"
Pengguna Google,3,2026-05-21 10:39:06,kurang lancar
Pengguna Google,1,2026-05-21 10:38:23,tdk dpt di update
Pengguna Google,5,2026-05-21 10:33:02,bagus
Pengguna Google,5,2026-05-21 10:27:09,Bikin Aku Happy
Pengguna Google,5,2026-05-21 10:26:40,banyak manfaat nya
Pengguna Google,1,2026-05-21 10:26:05,"knp saya beri bintang 1? ya, karna yt saya tidak bisa di gunakan!! saya liat yt di internet!! menyebalkan"
Pengguna Google,5,2026-05-21 10:23:56,"gak bisa d buka ""ada masalah dengan server(400)"" bagai mana min"
Pengguna Google,4,2026-05-21 10:21:48,kok yutub saya gada ai nya
Pengguna Google,5,2026-05-21 10:20:00,Luar biasa
Pengguna Google,5,2026-05-21 10:13:37,Karna bagus dan nyaman untuk dilihat
Pengguna Google,4,2026-05-21 10:11:49,"YouTube sekarang mah makin kikir ya, iklannya nambah banyak, baru beberapa menit iklan udh iklan lagi, pindah vidio juga iklan lagi, coba iklannya cuma 5 detik ini mah udh lama ada 2-3 iklan lagi, memang betul sekarang YouTube makin kikir"
Pengguna Google,1,2026-05-21 10:07:00,bagus banget cari vidio dan gambar
Pengguna Google,5,2026-05-21 10:05:57,Mantap
Pengguna Google,5,2026-05-21 10:05:22,Bagus bgt kalo aku mua gambar kai bisa di tonton di youtube+enak di tonton
Pengguna Google,5,2026-05-21 10:04:38,Ok
Pengguna Google,3,2026-05-21 10:02:38,tidak bisa di buka
Pengguna Google,2,2026-05-21 09:59:01,"ngak bisa diupdate dan di buka lagi, gimana solusinya developer"
Pengguna Google,4,2026-05-21 09:56:29,Seru tapi banyak iklan
Pengguna Google,5,2026-05-21 09:56:00,baguss cocok buat bikin biyos kop² pan seruuu
Pengguna Google,2,2026-05-21 09:54:43,kenapa tombol suscribenya fan kawan kawanya hilang kalau buka vidionya
Pengguna Google,5,2026-05-21 09:51:52,jadul ga bisa kebuka yoube nya juga
Pengguna Google,5,2026-05-21 09:50:13,ok
Pengguna Google,5,2026-05-21 09:47:38,sngat bagus
Pengguna Google,5,2026-05-21 09:41:32,"saya mau kasih saran, buat video offline(download) tolong dikasih fitur folder agar pengguna dapat membuat folder video untuk memisahkan agar terlihat rapi"
Pengguna Google,5,2026-05-21 09:32:18,memuaskan
Pengguna Google,5,2026-05-21 09:29:05,Good
Pengguna Google,5,2026-05-21 09:22:34,tolong aktifin kembali YouTube
Pengguna Google,5,2026-05-21 09:17:44,bagus
Pengguna Google,1,2026-05-21 09:16:53,balikin duittt guaaaa
Pengguna Google,3,2026-05-21 09:13:12,kenapa YouTube tidak bisa di buka
Pengguna Google,1,2026-05-21 09:11:34,mengapa YouTube di apl saya tidak bisa di buka
Pengguna Google,1,2026-05-21 08:53:22,kenapa nih kok video yg sudah didownload nggak bisa di tonton ya
Pengguna Google,5,2026-05-21 08:48:47,ok
Pengguna Google,5,2026-05-21 08:48:47,baguse
Pengguna Google,1,2026-05-21 08:48:34,YouTube nya nge lag.
Pengguna Google,5,2026-05-21 08:47:32,Mantap
Pengguna Google,4,2026-05-21 08:34:52,aplikasi ini sangat bagus
Pengguna Google,5,2026-05-21 08:30:47,"bagus kak, tpi subtitle saya kok gak muncul ya?, padahala sudah saya atur kok"
Pengguna Google,2,2026-05-21 08:29:51,Gak tau kok bisa tapi aku gak punya Search gitu
Pengguna Google,3,2026-05-21 08:29:25,"agak aneh, kenapa yt gw sendiri beda sama dengan orang lain? maksud ny kenapa tombol di bawah video seperti like, share, dll ny tidak ada atau hilang?"
Pengguna Google,1,2026-05-21 08:29:24,"tolong lah iklannya di kurangi, udah mana iklannya iklan judi judian, + ada bug dimana videonya gak muncul padahal ada wifi tapi kayak offline, aneh, tolong lah perbaiki"
Pengguna Google,5,2026-05-21 08:19:23,bisakah kembalikan seperti dulu yang normal
Pengguna Google,3,2026-05-21 08:18:45,bagus
Pengguna Google,5,2026-05-21 08:18:39,"Aplikatif banget, lanjutkan !"
Pengguna Google,4,2026-05-21 08:14:56,sedang update tapi lama skali
Pengguna Google,5,2026-05-21 08:13:24,jangan terlalu banyak iklan
Pengguna Google,4,2026-05-21 08:10:49,bgus
Pengguna Google,1,2026-05-21 08:10:48,masak harus update tapi ga ada update nya
Pengguna Google,1,2026-05-21 08:03:47,"translet text a.i nya masih jelek, suka gak muncul textnya."
Pengguna Google,5,2026-05-21 08:02:00,Baik
Pengguna Google,5,2026-05-21 07:55:52,baik
Pengguna Google,5,2026-05-21 07:46:34,Mengunduh cepat
Pengguna Google,4,2026-05-21 07:42:18,Bagus Aplikasi Nya Tapi di hp aku pas aku komentar orang lain Terjadi Error
Pengguna Google,5,2026-05-21 07:40:39,mantap
Pengguna Google,1,2026-05-21 07:38:24,Tidk bisa di update
Pengguna Google,1,2026-05-21 07:31:57,Gal seru
Pengguna Google,5,2026-05-21 07:18:25,sangat puuaaaass
Pengguna Google,5,2026-05-21 07:18:14,saya suka
Pengguna Google,5,2026-05-21 07:17:01,𝑒𝑛𝑎𝑘 𝑠𝑖ℎ 𝑏𝑖𝑠𝑎 𝑛𝑜𝑛𝑡𝑜𝑛 𝑎𝑝𝑎𝑙𝑎𝑔𝑖 𝑑𝑎𝑛𝑐𝑒 ℎ𝑢ℎℎ 😊
Pengguna Google,2,2026-05-21 07:16:59,YouTube sekarang kebanyakan nge update. itu bikin aku merasa keganggu buat buka YouTube dan pas aku lagi offline tiba tiba GK bisa buka YouTube buat liat download-an abis itu tiba tiba aja suka ngeleg gak bisa di buka meskipun perangkat nya ada jaringan YouTube tolong dibenerin soalnya klo abis di update tiba tiba layarnya jadi putih semua selama beberapa Minggu saya kesel sama bug seperti itu tolong dibenerin yah 🙏🙏🙏🙏
Pengguna Google,5,2026-05-21 07:16:47,bagus
Pengguna Google,1,2026-05-21 07:10:05,"YouTube saya belakangan ini sering ""error server 400"" dan tidak bisa memuat video, padahal sudah saya update namun ketika keluar dan masuk ke aplikasi nya lagi malah update nya ke ulang disuruh update lagi dan kembali error server 400. update nya pun juga lama. ada apa yaa?"
Pengguna Google,5,2026-05-21 07:06:43,bagus
Pengguna Google,3,2026-05-21 07:05:10,tidak bisa buka aplikasi
Pengguna Google,5,2026-05-21 06:59:24,Luar biasa hebatnya
Pengguna Google,5,2026-05-21 06:59:18,Manatpp
Pengguna Google,5,2026-05-21 06:58:19,sangat membantu sekali
Pengguna Google,5,2026-05-21 06:56:38,normal.. me.ka bball
Pengguna Google,5,2026-05-21 06:53:54,m. zaki
Pengguna Google,1,2026-05-21 06:53:50,"terlalu banyak iklan,ga kayak dlu iklan hanya satu atau dua, skrng hampir setiap menit nya ada iklan,lebih baik nonton ditiktok"
Pengguna Google,1,2026-05-21 06:53:20,tidak bisa dibuka youtube'a
Pengguna Google,5,2026-05-21 06:53:14,"ya,bagus aja"
Pengguna Google,5,2026-05-21 06:46:09,bagus kok
Pengguna Google,5,2026-05-21 06:46:00,widodo.pshw
Pengguna Google,5,2026-05-21 06:44:51,Saya senang liat you tube
Pengguna Google,3,2026-05-21 06:44:43,"it's buggy now, many icon and button disappearing while watching videos. And the update doesn't fix it, plus i can't send my screenshots to YouTube for complain."
Pengguna Google,5,2026-05-21 06:43:11,kelua rkanyutup
Pengguna Google,5,2026-05-21 06:36:58,bagus
Pengguna Google,4,2026-05-21 06:36:50,"Baik, tetapi karang Sula iklan saya risih Beberapa Hari lagi YouTube ke riset gitu"
Pengguna Google,1,2026-05-21 06:34:46,gak bisa memakai efek nya yang tersedia
Pengguna Google,3,2026-05-21 06:32:00,"bagus banget apk nya cuman kek banyak iklan + ini kenapa ya padahal chage udh di hapus dan udh di upgrade tapi tetp aja ngelag kek muter padahal sinyal bagus dll dan YouTube di apk lain kok bagus ini entahlah kesalahan di mana tapi jujur agak mengecewakan aja sih, itu sekian terimakasih"
Pengguna Google,5,2026-05-21 06:29:08,Makan
Pengguna Google,5,2026-05-21 06:24:17,Aplikasi bagus
Pengguna Google,5,2026-05-21 06:18:09,Qualcomm menang melawan boneka yang paling ring banget bikin kesel sendiri juga mau ke bandung juga mau dong yang paling sering ketemu sama orang Asing yang tenggelam dalam lautan Versi indonesia yang paling sering ketemu sama orang tip iya nih mau ke bandung juga mau dong yang paling sering ketemu sama orang tip iya nih mau ke bandung juga mau dong yang paling sering ketemu sama orang yang menulis nama nya juga kan akhirnya selesai makan siang bareng sama semua orang Xinjiang Wajib baca loh van
Pengguna Google,1,2026-05-21 06:17:12,kenapa tidak bisa berpungsi
Pengguna Google,1,2026-05-21 06:16:21,Ada tulisan belum bikin video padahal udah bikin video di hp lain
Pengguna Google,4,2026-05-21 06:15:10,tolong trek Audi nya di hapus aja supaya video yang sudah didownload tetap bahasa Indonesia terimakasih
Pengguna Google,1,2026-05-21 06:14:13,aplikasi kntl gw download video malah gak ke download aplikasi gak jelas
Pengguna Google,5,2026-05-21 06:09:26,👍👍👍👍👍👍👍
Razali Razali,5,2026-05-21 06:08:59,Baik
Akbar Gema,5,2026-05-21 05:59:53,anjay gelo
Mirnawati S. Mbawo'o,5,2026-05-21 05:59:08,sangat memuaskan menggunakan Hp ini
Sukarlan Lan,3,2026-05-21 05:58:14,sederhana
Bagus satria Pamungkas,1,2026-05-21 05:56:26,sekarang udah gk bisa download video lagi
Ririn,5,2026-05-21 05:54:43,seru
Indah Rahayu,3,2026-05-21 05:51:05,jos jis
Wakidi,5,2026-05-21 05:49:50,yootob
Pendiksuryo,1,2026-05-21 05:48:14,gak bisa dibuka
Raza Razka aditiya peratama,5,2026-05-21 05:48:07,apelikasi yang bagus
Bobo Yex,5,2026-05-21 05:47:21,Keren
R Tullah,1,2026-05-21 05:45:07,jelek
Fatchur Diaz,1,2026-05-21 05:43:54,Bagus
MidunnM M,1,2026-05-21 05:42:51,cukup
Muhammad Akhyar Brahim,5,2026-05-21 05:41:17,aku kasih nilai 100%
mutiaa tia,5,2026-05-21 05:35:06,suka nonton tutup
Putra Jabar,1,2026-05-21 05:34:05,putra jabar Via
Siti Khoirun Nisa,1,2026-05-21 05:32:35,tidak bagus
Almahyra Fauzi,5,2026-05-21 05:31:16,memuaskan
Carli IKRAB,5,2026-05-21 05:31:04,Keren
tanjung arif,1,2026-05-21 05:23:27,"pop up ads overlay gak bisa ditutup mengganggu karena menutupi layar, terus short kenapa harus ada tombol player ditengah layar fix lah semua itu"
Yayang Jhon,5,2026-05-21 05:18:15,oke
Mohammad irwan Mursidi,5,2026-05-21 05:13:35,knpa tiba 2x youtube saya tidak bisa jalan /muter ya
Rahmalina,1,2026-05-21 05:10:00,wol kenapa kamu jatuh bayar kamubalikikabalikiataw akuaknketenpamu
Wahyu Cahyono,5,2026-05-21 04:59:56,mohon bantuannya untuk team YouTube kenapa ya tiba tiba short dan vidio di YouTube tidak dapat diputar dan ini berpengaruh di semua aplikasi pemutar vidio saya telah mengatur pengaturan pabrik di hp Infinix smart 5 dan setelah mengaktifkan kembali dan vidio bisa kembali di putar setelah beberapa hari tidak bisa lagi mohon bantuannya terima kasih
Marimas Marimas,1,2026-05-21 04:59:47,saya akan lawan
Ayuk Yunik,1,2026-05-21 04:58:46,aplikasi TDK bisa di akses...
Aqiz Emoy,1,2026-05-21 04:56:15,aplikasinya kok tidak bisa digunakan tulisannya ada masalah terus gabisa
Addin Enjoy,5,2026-05-21 04:53:29,Okey
Dool12 Loos,5,2026-05-21 04:52:09,good
Sira SIRA,5,2026-05-21 04:48:40,aplikasi yang paling wortit yang ku temui
F1r dohc,1,2026-05-21 04:46:12,tolong ka youtub Saya tidak bisa di buka udah di update tapi gak kompatibel degan perangkat
husnah maghfirah,5,2026-05-21 04:45:39,baik
Alano Padede,5,2026-05-21 04:44:08,Radtya
Wage Ibrahim,1,2026-05-21 04:39:42,smakin kesini semakin jengkelin YouTube ini.. banyak banget iklan nya gak wajar
Yudhi pratama,5,2026-05-21 04:36:42,tolong di bagusin lagi
Yara Zahira,4,2026-05-21 04:36:40,bagus cepat tidak lemot baik buat belajar anak saya
abdiel naufal,1,2026-05-21 04:26:10,Aku gak suka nonton YouTube aku suka nonton TikTok
Raffa Firmansyah,4,2026-05-21 04:25:26,bagus youtube tapi kadang aneh di hpku kok subtitle youtube tiba² mati nonton film yang gaada subtitle kadang ngebug error kadang tuh suka mencet sendiri ngelag pindah pindah sendiri
Zaid Abdilah,1,2026-05-21 04:25:26,jelek banget grafik nya burik
Sakhaecca Nurhadi,2,2026-05-21 04:20:49,tidak bisa di buka youtubenya muter2 terus padahal ofline
Arvain Pakaya,1,2026-05-21 04:17:13,selalu muncul hitam di belakang like komentar dll jadi ga bagus
Lasarus Satu,5,2026-05-21 04:16:43,"Tolong adakan option dimana Trek Audio otomatis udah lebih suka suara original meskipun sekarang trek audio otomatis udah lebih baik,cuma ga suka aja."
Lilis Suryani,5,2026-05-21 04:09:29,"Bisa nonton kalau lagi ga Ada temen,galau atau Bisa liat gambar atau liat cara menggambar nya"
Itje,4,2026-05-21 04:06:30,okĺllllĺllll
Dyahii12,1,2026-05-21 04:04:17,Kenapa ini gk bisa ya
Sukirman Mandali,5,2026-05-21 04:02:49,mantap
Zaenal Arifin Arifin,3,2026-05-21 04:01:50,kok gk bisa
Jajang Mariam,4,2026-05-21 04:00:32,ok
Rafa Al fatih,3,2026-05-21 03:51:26,pnya sya dh kadaluarsa.makanya aku kasih bintang 3
Aldi fitriadi Adi,1,2026-05-21 03:51:08,gak bisa d gunakan aplikasi ini
Salma nur Fitria,5,2026-05-21 03:50:32,bgus
Victory Ponsel,5,2026-05-21 03:50:27,bagus bagus
badak bercula,1,2026-05-21 03:50:05,WOYYYY YOUTUBE AKU ADA TULISAN ADA MASALAH SAAT LOGIN BETULIN YOUTUBE 🤬🤬🤬🤬🤬🤬🤬🤬
Irv 46,3,2026-05-21 03:47:05,setelah diupdate video short g bisa di stop... ini bug yg nenyebalkan
Ilham Latifa1,2,2026-05-21 03:44:20,lagu. kue. yang. ini baru
STEPHEN GIAN TETI GIAN TETI,5,2026-05-21 03:43:26,You Tube
jay listio,1,2026-05-21 03:33:46,banyakniklan jadi gak asik
Saadah,5,2026-05-21 03:31:55,tidak bisa di uptudate
Zaian,5,2026-05-21 03:30:45,wow
Diva Asfandi,3,2026-05-21 03:27:57,aplikasi ini bagus tapi ada satu hal yang tidak bisa di lihat iyaa itu Video pas udah di download malah gak bisa di lihat padahal gak ada masalah tiba tiba gak bisa lihat
Arsyilla Zahra,5,2026-05-21 03:20:46,bagus
Mama Hanif,2,2026-05-21 03:19:58,Ok bgt
Por Wadi,5,2026-05-21 03:18:00,bagus
kok ngatur,5,2026-05-21 03:11:08,Mantap
arumi Pedati,1,2026-05-21 03:06:14,ga bagus karena sering rusak benerin dong
Thareeq El Mashi (‫طريق الماشي‬‎),4,2026-05-21 02:53:49,"fitur auto dubbing memang keren, tapi sekarang jadi menjengkelkan karna otomatis terdubbing, yang parah kontennya sudah pakai bahasa indonesia, tapi masih di dubbing ulang pakai bahasa indonesia jua, alhasil jadi saling gumpang tindih jadi ga ada suaranya sama sekali"
Lina Sitompul,5,2026-05-21 02:45:15,bagus
Sundari Sutomo,5,2026-05-21 02:45:12,bagus
Nur Habibah,5,2026-05-21 02:43:17,gatau
Ar Iya,1,2026-05-21 02:41:30,"kenapa ni bisaa kebayar sendiri,tiba² kebayar sendiri"
muniang saja,1,2026-05-21 02:36:15,tidak bakus
Rendi Saputra,5,2026-05-21 02:35:53,Sangat bagus
Hidayat Manoppo,5,2026-05-21 02:26:19,"Mantap, 👍"
Saharia,5,2026-05-21 02:24:31,good
Anwar Nasihin,3,2026-05-21 02:18:56,Gua y fi foitoteror di ciu ci ny5fi 8 vffyferij? H mau ganti HP :7
Oci Rosida,5,2026-05-21 02:15:43,mantap
yogi saputra,5,2026-05-21 02:15:04,Ok
Pengguna Google,1,2026-05-21 02:08:26,Yutubbiasa
Aufaa,3,2026-05-21 02:05:18,"saya beri bintang tiga karena saat saya mau bikin video shorts di tablet saya ini loh kok cuma ada tiga bagian video,live,Ama postingan tolong lahh"
Wekoilah Juni,5,2026-05-21 02:00:04,bukain YouTube ku plis
Putra Satria,5,2026-05-21 01:59:47,sangat bagus terimakasih ya
Jumali Bodoh,5,2026-05-21 01:53:07,Bagus
Samuel Abraham,1,2026-05-21 01:52:01,ini ko yt kaga bisa di buka
Banda Aceeh,5,2026-05-21 01:49:00,bagus
Muhammad Azikkra,5,2026-05-21 01:42:54,mantap oklaah👍👍👍
wulann,1,2026-05-21 01:33:57,aku udah install tapi gak bisa masuk😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒
Muliani Yani,5,2026-05-21 01:30:01,menyenangkan
Sammy Walean,5,2026-05-21 01:14:24,Bagus
M. Arscy Al-Alif.,1,2026-05-21 01:11:41,"Trek audio otomatis ke bahasa Indonesia di video bahasa inggris terlalu mengganggu, karena harus capek-capek ganti ke bahasa asli, tolonglah hilanglah trek audio otomatis mengganggu tu. ga semua orang butuh bahasa Indonesia di video bahasa Inggris. terutama video short."
Mahazie 27,1,2026-05-21 01:09:24,"Yt sekarang banyak bug-nya, terkadang sering keluar apk, padahal dulu enggak kayak gini... Mohon diperbaiki... terkadang putar video tidak ada suaranya bbrp menit!? fitur segmen yg membantu klik bisa lompat vidio kenapa error?"
Babeh Tegaldanas1,2,2026-05-21 01:08:33,mantap
gina Atin,5,2026-05-21 01:04:39,Konten
Akbar Saloko,5,2026-05-21 01:02:40,aplikasi ini sangat berguna bagi anak anak umur 10 tahun
Jho Glondoor,5,2026-05-21 01:01:18,Bgs & lancar
muhammdad Akmal Akmal,5,2026-05-21 01:00:40,pertupran
W Suputre,1,2026-05-21 00:55:19,bug blanl putih gak jelas
Meta Meta,1,2026-05-21 00:47:00,cape deh tiap buka mesti update trus ngabisin waktu
Risa,1,2026-05-21 00:44:49,GAJELAS BANGET BANYAK IKLAN JUDOL! KOK BISA NAMPILIN IKLAN KAYAK GITU?
Jampang Janda,5,2026-05-21 00:41:19,Kenapah nga bisa d pasang
Tabanan Bali,1,2026-05-21 00:37:39,Tarian
Aprilia Lia,5,2026-05-21 00:32:26,Lia.
Emyu the best tim Puasa gelar,1,2026-05-21 00:29:31,fitur track audio nggak guna😹
Iran Sah,5,2026-05-21 00:28:36,tontonanya bagus ada ceramah nya ada tentang obat obatan juga
Irawandi,3,2026-05-21 00:25:53,Cari pengalaman?
fandi achmad,5,2026-05-21 00:20:11,kelemahannya video yang sudah lama tiba tiba tulisan nya baru di upload itu kelemahannya tidak bisa mendeteksi aplikasinya hanya masukan
